iteration,timestamp,p,true_positives,false_negatives,false_positives,true_negatives,avg_degree,max_degree
538,3020936,0.31,0,6,7,387,4.235,8
539,20635045,0.37999994,5,0,12,383,5.565,12
540,13192180,0.4299999,0,5,12,383,6.4,12
541,16673050,0.5499998,0,5,16,379,8.59,13
542,6674126,0.8499995,0,0,0,0,0.0,0
543,17524773,0.65999967,6,0,9,385,9.935,16
544,18369510,0.65999967,0,0,0,0,0.0,0
545,9012111,0.8099995,4,1,11,384,12.37,17
546,5209735,0.76999956,7,0,14,379,11.68,16
547,8802280,0.67999965,0,5,9,386,9.99,15
548,15221885,0.7399996,0,6,13,381,11.155,16
549,20671619,0.44999987,7,0,10,383,6.7,11
550,1027430,0.6099997,6,0,7,387,9.195,15
551,18479551,0.7599996,0,5,10,385,11.435,16
552,9090226,0.8599995,2,4,15,379,13.57,18
553,14029004,0.46999985,0,7,17,376,6.965,12
554,3919075,0.32,0,6,9,385,4.565,9
555,17309360,0.45999986,0,5,15,380,6.77,12
556,7923222,0.5299998,0,3,17,380,7.95,13
557,18939348,0.99999934,0,5,12,383,16.325,21
558,17560174,0.67999965,0,4,20,376,10.255,16
559,14290201,0.68999964,5,0,5,390,10.265,16
560,14762999,0.4099999,0,6,16,378,5.89,10
561,18604906,0.4199999,4,0,5,391,5.88,13
562,747255,0.9399994,4,0,17,379,15.145,20
563,5911621,0.68999964,4,0,15,381,10.33,15
564,4069908,0.5399998,0,0,0,0,0.0,0
565,5609778,0.4199999,3,2,14,381,6.115,11
566,2646969,0.65999967,5,0,11,384,9.98,16
567,19646968,0.34999996,0,4,8,388,4.87,10
568,2494589,0.5499998,5,0,15,380,8.085,14
569,17712669,0.8099995,5,0,18,377,12.52,18
570,20820466,0.69999963,5,1,6,388,10.425,15
571,6385541,0.49999982,6,0,7,387,7.61,13
572,4654555,0.90999943,0,6,15,379,14.61,20
573,18971847,0.46999985,0,4,9,387,6.76,12
574,18038079,0.58999974,5,0,14,381,8.94,14
575,18317462,0.44999987,3,5,11,381,6.66,13
576,1297831,0.88999945,0,0,0,0,0.0,0
577,16138342,0.86999947,0,3,9,388,13.72,19
578,8895603,0.7399996,0,5,7,388,11.015,16
579,18309147,0.4299999,7,0,1,392,6.32,11
580,13157822,0.4099999,0,5,16,379,6.06,12
581,4478266,0.88999945,0,0,0,0,0.0,0
582,2216282,0.87999946,3,3,17,377,14.055,19
583,1362039,0.8399995,6,0,14,380,13.275,18
584,7201180,0.65999967,0,0,0,0,0.0,0
585,20500400,0.7199996,0,5,6,389,10.755,16
586,765084,0.32,6,0,21,373,4.385,10
587,2992905,0.3,5,0,2,393,4.095,9
588,20736377,0.56999975,0,8,10,382,8.65,13
589,21360911,0.9699994,0,0,0,0,0.0,0
590,8605558,0.5399998,0,4,9,387,8.19,13
591,7788847,0.38999993,8,0,3,389,5.65,11
592,20196858,0.87999946,0,0,0,0,0.0,0
593,569535,0.8299995,5,0,10,385,12.94,18
594,19574354,0.8499995,5,0,15,380,13.15,18
595,9367616,0.45999986,7,0,8,385,6.88,12
596,9396973,0.48999983,6,0,14,380,7.19,12
597,19208054,0.9699994,0,0,0,0,0.0,0
598,20563389,0.9699994,0,0,0,0,0.0,0
599,21494238,0.99999934,5,0,17,378,16.31,20
600,18545958,0.31,2,1,11,386,4.16,9
601,20877469,0.8499995,0,0,0,0,0.0,0
602,5378127,0.98999935,0,0,0,0,0.0,0
603,8760786,0.6499997,0,6,11,383,9.71,16
604,13373056,0.6099997,0,6,18,376,9.175,14
605,9160625,0.3,7,0,7,386,3.88,8
606,18466806,0.7399996,5,0,20,375,11.21,16
607,18439123,0.69999963,0,7,11,382,10.445,16
608,8004441,0.5999997,5,0,13,382,9.03,13
609,8071208,0.66999966,0,7,17,376,9.93,17
610,5563371,0.37999994,7,0,7,386,5.585,12
611,7678507,0.3,5,0,2,393,4.065,9
612,20134493,0.66999966,0,5,16,379,10.175,16
613,8159404,0.8199995,0,0,0,0,0.0,0
614,8474559,0.4199999,0,8,16,376,6.105,11
615,6058043,0.9399994,0,0,0,0,0.0,0
616,5524090,0.33999997,0,4,10,386,4.835,9
617,3555061,0.69999963,0,4,9,387,10.53,15
618,18020227,0.6399997,0,0,0,0,0.0,0
619,19363444,0.5199998,3,0,21,376,7.895,13
620,8305469,0.8399995,6,0,12,382,13.09,18
621,15849398,0.6499997,0,7,13,380,9.725,15
622,14082351,0.5199998,0,7,17,376,7.83,13
623,4481341,0.89999944,0,0,0,0,0.0,0
624,16020780,0.78999954,0,5,18,377,12.165,17
625,5748982,0.5499998,6,0,11,383,8.225,14
626,4268893,0.6499997,0,4,10,386,9.865,15
627,19507203,0.8399995,0,0,0,0,0.0,0
628,21031429,0.35999995,0,4,21,375,5.17,11
629,21206472,0.77999955,0,0,0,0,0.0,0
630,17893145,0.9499994,5,0,16,379,15.49,20
631,16963087,0.77999955,5,0,19,376,11.885,17
632,18208277,0.89999944,4,0,17,379,14.265,19
633,1984681,0.69999963,4,0,11,385,10.605,16
634,14311485,0.8499995,0,0,0,0,0.0,0
635,112361,0.4099999,7,0,6,387,5.92,11
636,6058408,0.79999954,6,0,16,378,12.35,17
637,16835632,0.68999964,2,1,10,387,10.115,14
638,19893875,0.9399994,0,0,0,0,0.0,0
639,18689919,0.6099997,5,0,13,382,9.145,14
640,5906409,0.77999955,0,0,0,0,0.0,0
641,17019476,0.90999943,0,0,0,0,0.0,0
642,21065782,0.43999988,6,0,12,382,6.57,12
643,21366750,0.98999935,0,0,0,0,0.0,0
644,13646865,0.79999954,3,0,15,382,12.19,17
645,3565083,0.7099996,5,0,20,375,10.6,16
646,4674336,0.9199994,0,4,6,390,14.825,20
647,18940536,0.39999992,8,0,9,383,6.005,11
648,18969330,0.45999986,0,8,6,386,6.785,12
649,19414186,0.6099997,4,0,17,379,9.235,15
650,9890984,0.86999947,0,5,12,383,13.74,20
651,20558255,0.9299994,0,0,0,0,0.0,0
652,18595427,0.47999984,0,0,0,0,0.0,0
653,18924298,0.35999995,0,5,17,378,5.23,10
654,15642410,0.4299999,8,0,2,390,6.38,10
655,7343870,0.66999966,6,0,17,377,9.95,15
656,8409922,0.35999995,0,5,16,379,5.03,9
657,20206383,0.89999944,0,0,0,0,0.0,0
658,16130201,0.8599995,6,0,15,379,13.63,19
659,6390741,0.5099998,0,6,23,371,7.57,12
660,18725819,0.66999966,0,5,11,384,10.035,15
661,20590071,0.3,0,4,13,383,4.04,9
662,18112531,0.8199995,0,0,0,0,0.0,0
663,13232516,0.48999983,6,0,2,392,7.445,12
664,17814581,0.87999946,6,0,12,382,13.89,19
665,19882872,0.89999944,0,0,0,0,0.0,0
666,20856539,0.7499996,7,0,11,382,11.24,16
667,9814995,0.8099995,2,3,13,382,12.515,17
668,7272451,0.6199997,6,0,8,386,9.24,14
669,7154404,0.5399998,0,4,10,386,8.08,12
670,17287908,0.4299999,7,0,9,384,6.4,11
671,8108788,0.68999964,0,4,15,381,10.36,15
672,833134,0.38999993,5,0,8,387,5.555,10
673,18665797,0.55999976,1,4,17,378,8.44,13
674,5021939,0.6399997,0,7,8,385,9.615,14
675,16966173,0.87999946,0,0,0,0,0.0,0
676,19657162,0.37999994,5,0,11,384,5.355,10
677,16722117,0.5999997,6,0,7,387,9.03,14
678,3970609,0.98999935,0,6,8,386,16.005,20
679,18731304,0.67999965,1,2,19,378,10.235,15
680,18400961,0.6299997,0,4,14,382,9.44,16
681,14106467,0.5499998,5,0,9,386,8.155,13
682,4271873,0.7299996,0,0,0,0,0.0,0
683,7386937,0.69999963,6,0,7,387,10.365,15
684,4904124,0.5499998,5,0,10,385,8.245,13
685,13944842,0.9599994,5,0,16,379,15.61,20
686,20939901,0.9399994,0,0,0,0,0.0,0
687,6340684,0.47999984,0,5,11,384,7.025,12
688,295978,0.5999997,5,0,11,384,8.99,14
689,18012778,0.5299998,5,0,8,387,8.13,13
690,9280611,0.37999994,5,0,5,390,5.405,12
691,14451963,0.9599994,0,0,0,0,0.0,0
692,20753349,0.5999997,7,0,5,388,9.115,15
693,55469,0.36999995,4,0,10,386,5.24,11
694,15671541,0.45999986,8,0,3,389,6.945,12
695,5669640,0.48999983,0,5,12,383,7.255,12
696,19263494,0.31,5,0,11,384,4.265,9
697,1463862,0.89999944,7,0,17,376,14.385,20
698,20346627,0.43999988,5,0,5,390,6.535,11
699,20566195,0.8399995,9,0,16,375,13.165,18
700,18974958,0.47999984,5,0,13,382,7.155,12
701,7912679,0.5199998,0,5,2,393,7.835,13
702,20210761,0.8199995,3,0,17,380,12.57,17
703,3668037,0.77999955,4,0,18,378,11.89,17
704,19719849,0.49999982,8,0,2,390,7.69,13
705,5126036,0.7199996,6,0,11,383,10.72,15
706,13808574,0.99999934,0,0,0,0,0.0,0
707,2120028,0.79999954,3,0,17,380,12.295,18
708,9381035,0.47999984,5,0,5,390,7.125,13
709,776022,0.32999998,5,0,4,391,4.52,9
710,9033886,0.9399994,0,0,0,0,0.0,0
711,9240374,0.33999997,3,0,20,377,4.82,10
712,20269825,0.88999945,0,5,12,383,14.07,19
713,19682557,0.4199999,5,0,6,389,6.135,11
714,17978991,0.46999985,0,8,15,377,7.065,12
715,4516400,0.8199995,4,3,4,389,12.775,18
716,4103618,0.49999982,5,0,12,383,7.49,12
717,19436239,0.6399997,5,2,11,382,9.665,15
718,20455403,0.7399996,0,0,0,0,0.0,0
719,20763369,0.6099997,3,0,13,384,9.07,14
720,18806562,0.88999945,0,0,0,0,0.0,0
721,6411200,0.5299998,6,0,12,382,7.855,13
722,1243296,0.77999955,0,5,8,387,11.74,17
723,19209703,0.97999936,0,0,0,0,0.0,0
724,20264617,0.3,0,5,14,381,3.965,9
725,9030696,0.8199995,6,0,10,384,12.695,18
726,6817004,0.8399995,0,5,13,382,13.065,18
727,17847366,0.89999944,4,1,15,380,14.355,19
728,4011268,0.39999992,5,0,15,380,6.05,10
729,5491183,0.9299994,0,5,14,381,15.065,20
730,18505621,0.79999954,7,0,12,381,12.22,18
731,19750768,0.55999976,6,0,15,379,8.635,14
732,17726259,0.8199995,0,5,15,380,12.665,18
733,21644941,0.68999964,0,6,16,378,10.36,16
734,695007,0.89999944,0,4,10,386,14.29,20
735,15647411,0.43999988,2,2,14,382,6.635,12
736,19581355,0.9599994,0,0,0,0,0.0,0
737,17849858,0.98999935,0,0,0,0,0.0,0
738,15889282,0.67999965,0,6,9,385,10.405,17
739,1470424,0.99999934,0,0,0,0,0.0,0
740,18958329,0.43999988,7,0,2,391,6.33,11
741,17986765,0.48999983,8,0,2,390,7.46,12
742,2921972,0.8599995,0,6,16,378,13.525,18
743,15028531,0.58999974,4,0,11,385,8.895,13
744,19026152,0.56999975,0,4,13,383,8.435,14
745,7876229,0.48999983,0,5,9,386,7.435,12
746,7631731,0.99999934,0,0,0,0,0.0,0
747,4888299,0.5199998,6,0,17,377,7.865,12
748,9693420,0.8299995,0,0,0,0,0.0,0
749,19360117,0.49999982,5,0,8,387,7.44,14
750,6776546,0.9399994,0,0,0,0,0.0,0
751,20560024,0.9399994,0,0,0,0,0.0,0
752,21189403,0.66999966,3,1,15,381,9.895,15
753,21552324,0.5099998,4,0,11,385,7.555,12
754,7036738,0.43999988,0,6,20,374,6.465,11
755,14119497,0.55999976,5,0,14,381,8.505,13
756,20985744,0.3,4,0,9,387,4.05,10
757,20057158,0.5399998,5,0,13,382,8.11,13
758,13493979,0.7199996,8,0,3,389,10.825,17
759,20489483,0.79999954,0,0,0,0,0.0,0
760,1572579,0.32999998,0,6,17,377,4.645,10
761,14226535,0.7499996,0,0,0,0,0.0,0
762,21522789,0.45999986,0,5,11,384,6.905,12
763,15120286,0.65999967,5,0,21,374,9.775,15
764,14788349,0.4199999,7,0,7,386,6.26,11
765,18291738,0.99999934,4,1,8,387,16.205,20
766,15101667,0.6499997,0,5,10,385,9.935,14
767,16380527,0.32999998,7,0,15,378,4.645,9
768,5107826,0.69999963,8,0,7,385,10.225,15
769,19765025,0.58999974,0,5,8,387,8.935,13
770,17290376,0.43999988,5,0,15,380,6.505,12
771,14192397,0.6199997,4,1,12,383,9.15,14
772,14635316,0.33999997,0,5,10,385,4.755,9
773,4984001,0.5999997,4,0,12,384,9.01,14
774,17591771,0.69999963,6,0,11,383,10.495,17
775,17622630,0.7299996,5,0,9,386,11.045,16
776,18364330,0.5499998,3,0,16,381,8.36,13
777,21550502,0.49999982,0,6,16,378,7.365,12
778,15751311,0.5499998,4,0,11,385,8.305,13
779,20363919,0.47999984,5,0,14,381,7.37,12
780,7853914,0.45999986,4,3,15,378,6.95,13
781,19269721,0.32,6,1,11,382,4.525,10
782,20488664,0.69999963,0,6,11,383,10.545,16
783,20998969,0.89999944,0,4,14,382,14.31,19
784,16399883,0.98999935,0,3,15,382,16.01,20
785,20650916,0.4199999,4,0,9,387,6.165,11
786,5006372,0.6299997,6,0,12,382,9.435,15
787,17977293,0.45999986,4,0,16,380,6.89,13
788,19964584,0.34999996,0,5,10,385,4.935,10
789,8622598,0.5499998,5,0,7,388,8.225,13
790,52059,0.33999997,6,0,3,391,4.8,10
791,2942435,0.87999946,6,0,16,378,13.94,19
792,3490461,0.65999967,0,5,10,385,9.885,15
793,9868906,0.97999936,0,0,0,0,0.0,0
794,1661071,0.4099999,5,0,6,389,6.185,10
795,4027557,0.4099999,5,0,14,381,5.935,12
796,19314660,0.39999992,7,0,21,372,5.91,10
797,2633190,0.6499997,4,0,12,384,9.72,15
798,18481272,0.90999943,0,0,0,0,0.0,0
799,9219649,0.32999998,6,0,15,379,4.59,9
800,9662564,0.7199996,5,0,14,381,10.95,16
801,3101754,0.9599994,0,5,13,382,15.595,20
802,15771380,0.56999975,0,3,12,385,8.565,13
803,16523428,0.43999988,4,0,10,386,6.595,11
804,1890297,0.6199997,0,6,10,384,9.46,14
805,16561791,0.46999985,4,0,9,387,6.985,11
806,19450136,0.65999967,6,0,13,381,10.03,15
807,9536272,0.6199997,0,3,9,388,9.31,13
808,15365382,0.8399995,3,4,17,376,12.97,18
809,992818,0.56999975,0,6,16,378,8.82,14
810,14284083,0.79999954,0,0,0,0,0.0,0
811,14293833,0.8199995,0,0,0,0,0.0,0
812,19752844,0.56999975,8,0,3,389,8.465,13
813,21519152,0.4299999,5,3,2,390,6.485,12
814,15455045,0.98999935,0,0,0,0,0.0,0
815,6951009,0.34999996,8,0,5,387,5.025,11
816,4793260,0.4299999,0,5,12,383,6.495,11
817,3922792,0.9499994,3,0,18,379,15.39,21
818,20031683,0.48999983,6,0,7,387,7.39,13
819,119108,0.4299999,6,0,6,388,6.38,11
820,3139009,0.4099999,7,0,7,386,6.005,10
821,18819403,0.9299994,0,0,0,0,0.0,0
822,2448028,0.49999982,0,5,15,380,7.625,12
823,1837091,0.57999974,0,7,11,382,8.85,14
824,2383039,0.43999988,5,0,7,388,6.49,11
825,13149843,0.39999992,6,0,14,380,5.85,11
826,18277955,0.97999936,0,4,13,383,15.795,20
827,19135699,0.7499996,0,6,12,382,11.37,16
828,18060740,0.6299997,7,0,4,389,9.29,14
829,19962398,0.33999997,0,8,15,377,4.745,10
830,13134040,0.37999994,4,0,8,388,5.385,10
831,20316573,0.38999993,5,0,16,379,5.53,11
832,14616471,0.9499994,3,3,12,382,15.22,20
833,18268426,0.9599994,0,6,17,377,15.58,20
834,13204863,0.44999987,8,0,13,379,6.565,12
835,2527796,0.56999975,0,5,11,384,8.45,15
836,21154886,0.6099997,7,0,11,382,9.205,14
837,21204886,0.76999956,0,0,0,0,0.0,0
838,7625475,0.97999936,0,0,0,0,0.0,0
839,21594485,0.58999974,1,5,9,385,8.795,14
840,5046577,0.66999966,0,4,11,385,10.065,15
841,17944650,0.38999993,5,0,12,383,5.66,10
842,17791497,0.8599995,2,0,18,380,13.575,18
843,5640421,0.44999987,7,0,2,391,6.84,12
844,15037653,0.5999997,0,7,18,375,8.86,14
845,18277173,0.35999995,0,5,10,385,5.115,9
846,16671259,0.55999976,6,0,10,384,8.445,14
847,20288100,0.32999998,6,0,7,387,4.37,9
848,21597610,0.5999997,4,0,23,373,9.055,14
849,6253403,0.37999994,0,6,8,386,5.475,10
850,18803283,0.77999955,0,6,16,378,12.065,17
851,3788267,0.8599995,6,0,10,384,13.5,18
852,6324601,0.44999987,1,4,13,382,6.62,12
853,21482899,0.34999996,5,0,24,371,4.875,10
854,19324803,0.4299999,5,0,10,385,6.365,12
855,18876316,0.3,0,6,21,373,3.93,9
856,3074091,0.34999996,7,0,3,390,4.9,9
857,9169092,0.9199994,1,5,21,373,14.745,19
858,9377705,0.46999985,6,0,7,387,7.065,13
859,20118445,0.65999967,4,0,15,381,9.965,15
860,9432673,0.5999997,0,0,0,0,0.0,0
861,2650154,0.7599996,0,0,0,0,0.0,0
862,20232739,0.8499995,0,6,12,382,13.4,19
863,20321650,0.39999992,0,4,8,388,5.89,10
864,6414887,0.6099997,0,0,0,0,0.0,0
865,16180209,0.88999945,4,0,22,374,14.125,19
866,15247752,0.7599996,5,0,14,381,11.42,17
867,8851183,0.7099996,6,0,10,384,10.685,16
868,13883679,0.9399994,6,0,16,378,15.285,20
869,5855251,0.6499997,0,6,20,374,9.85,14
870,13130283,0.36999995,5,0,10,385,5.285,11
871,3413692,0.6099997,6,0,12,382,9.195,14
872,14205589,0.6299997,6,1,15,378,9.5,15
873,17325090,0.47999984,3,0,9,388,7.095,13
874,6242251,0.36999995,0,6,19,375,5.21,11
875,18311752,0.43999988,0,6,13,381,6.505,11
876,19214373,0.86999947,3,4,16,377,13.62,19
877,1689347,0.43999988,4,1,4,391,6.515,11
878,56002,0.35999995,4,0,9,387,5.265,10
879,17197203,0.33999997,0,5,17,378,4.775,9
880,20156182,0.8299995,0,0,0,0,0.0,0
881,4421067,0.76999956,0,6,10,384,11.7,17
882,813202,0.9599994,5,0,21,374,15.48,20
883,902917,0.45999986,7,0,5,388,6.995,12
884,9212732,0.9499994,4,2,9,385,15.31,20
885,19862015,0.7399996,0,5,20,375,11.035,17
886,7478298,0.76999956,0,6,12,382,11.6,16
887,8194165,0.7499996,5,0,10,385,11.43,17
888,14550780,0.9199994,3,1,9,387,14.865,20
889,21286767,0.8099995,0,6,7,387,12.4,18
890,6251366,0.9499994,3,0,20,377,15.5,20
891,7946179,0.5499998,6,0,9,385,8.41,14
892,18589494,0.98999935,4,2,17,377,16.095,21
893,9115371,0.87999946,5,0,11,384,13.915,19
894,372400,0.6399997,0,4,6,390,9.695,15
895,20154487,0.7199996,0,7,16,377,10.835,16
896,20487777,0.68999964,6,0,10,384,10.435,16
897,20018102,0.45999986,6,0,8,386,6.975,12
898,20849936,0.7399996,4,2,19,375,11.045,17
899,14844240,0.45999986,5,0,9,386,6.77,13
900,7776371,0.9599994,5,0,17,378,15.54,20
901,4252931,0.6399997,0,7,18,375,9.76,14
902,8123922,0.69999963,4,0,22,374,10.625,15
903,7244754,0.58999974,5,0,14,381,8.78,15
904,3069875,0.33999997,7,0,11,382,4.725,11
905,15593446,0.37999994,6,0,9,385,5.515,10
906,20173750,0.7599996,4,0,16,380,11.355,16
907,21141798,0.58999974,6,0,8,386,8.98,14
908,3218020,0.48999983,3,0,12,385,7.275,12
909,5666233,0.47999984,6,0,6,388,7.39,12
910,20781837,0.6399997,7,0,5,388,9.61,14
911,866530,0.4299999,7,0,7,386,6.395,12
912,17688209,0.78999954,0,4,12,384,12.195,19
913,20953759,0.97999936,0,0,0,0,0.0,0
914,15053614,0.6099997,5,0,13,382,9.205,14
915,19768478,0.5999997,5,0,9,386,9.04,14
916,2860683,0.8199995,5,0,15,380,12.695,18
917,15395684,0.8599995,0,5,14,381,13.38,19
918,20950218,0.8399995,5,0,8,387,13.195,18
919,1741450,0.48999983,0,4,9,387,7.35,12
920,18342464,0.49999982,5,0,12,383,7.31,12
921,17775038,0.8499995,3,0,17,380,13.39,19
922,18995390,0.5199998,6,0,10,384,7.83,12
923,13521988,0.7399996,5,0,12,383,11.18,16
924,14852077,0.46999985,0,4,17,379,7.04,12
925,1019271,0.58999974,5,0,16,379,8.845,14
926,20404061,0.55999976,4,0,13,383,8.41,12
927,18782602,0.7499996,4,3,11,382,11.25,16
928,17421834,0.57999974,0,4,16,380,8.74,13
929,18044739,0.6099997,5,0,19,376,9.07,15
930,2441798,0.48999983,6,0,13,381,7.485,14
931,20453563,0.6399997,4,0,13,383,9.455,15
932,21040469,0.37999994,0,5,14,381,5.435,11
933,3152967,0.4199999,4,0,12,384,6.25,12
934,14984671,0.55999976,5,0,19,376,8.42,14
935,6917287,0.90999943,3,2,7,388,14.58,20
936,8203165,0.88999945,0,0,0,0,0.0,0
937,20804410,0.67999965,6,0,11,383,10.24,16
938,1467092,0.98999935,0,0,0,0,0.0,0
939,1979207,0.68999964,0,4,16,380,10.27,16
940,17320516,0.46999985,4,0,7,389,7.045,11
941,17366148,0.5199998,6,0,23,371,7.73,13
942,20423959,0.58999974,2,4,13,381,8.905,14
943,3011202,0.9199994,5,0,14,381,14.905,20
944,3782496,0.8499995,8,0,7,385,13.44,19
945,21460075,0.32999998,7,0,5,388,4.465,9
946,13043059,0.32999998,7,0,0,393,4.685,9
947,1332726,0.8299995,5,0,16,379,12.865,19
948,16454921,0.38999993,4,0,18,378,5.47,10
949,9834394,0.8199995,5,0,16,379,12.69,18
950,1092871,0.66999966,0,7,13,380,9.895,15
951,800985,0.36999995,5,0,15,380,5.135,10
952,17960708,0.4299999,0,4,2,394,6.405,12
953,18149765,0.9199994,0,0,0,0,0.0,0
954,15787520,0.57999974,0,3,18,379,8.735,14
955,20644556,0.39999992,6,0,1,393,5.93,10
956,4897340,0.5299998,6,0,8,386,7.95,13
957,19318254,0.4099999,4,0,15,381,5.96,11
958,20566686,0.98999935,0,0,0,0,0.0,0
959,8777818,0.66999966,0,5,13,382,9.985,15
960,7969165,0.57999974,0,5,11,384,8.675,14
961,16416275,0.35999995,0,6,14,380,5.055,10
962,7680090,0.31,0,4,13,383,4.31,9
963,1151327,0.7099996,1,4,17,378,10.765,16
964,3841704,0.88999945,0,5,15,380,14.16,19
965,19950795,0.32,5,0,3,392,4.32,10
966,19976863,0.35999995,8,0,3,389,5.1,10
967,19293968,0.35999995,7,0,14,379,5.145,9
968,21102038,0.5199998,2,1,16,381,7.885,13
969,2141713,0.97999936,0,0,0,0,0.0,0
970,1773905,0.5199998,3,0,13,384,7.835,13
971,15852255,0.7399996,0,0,0,0,0.0,0
972,18963141,0.44999987,6,0,5,389,6.67,11
973,1359078,0.8499995,4,0,14,382,13.095,20
974,20981410,0.86999947,0,5,17,378,13.665,19
975,6716664,0.7499996,5,0,10,385,11.365,17
976,306634,0.6199997,0,5,11,384,9.225,14
977,19637567,0.33999997,5,0,15,380,4.79,10
978,19762024,0.57999974,1,6,15,378,8.675,14
979,2461704,0.5199998,0,6,21,373,7.87,13
980,5471629,0.9199994,6,0,16,378,14.86,20
981,7412485,0.7199996,6,0,12,382,10.685,15
982,5173241,0.7599996,0,6,12,382,11.47,18
983,290493,0.66999966,0,0,0,0,0.0,0
984,16877242,0.7099996,4,0,13,383,10.68,16
985,19246287,0.9199994,0,6,11,383,14.905,20
986,19531019,0.78999954,0,5,13,382,12.0,18
987,21183379,0.65999967,0,4,13,383,9.705,15
988,3646659,0.76999956,0,8,16,376,11.74,18
989,17898657,0.31,0,5,20,375,4.17,8
990,18322743,0.45999986,6,0,7,387,6.77,12
991,18570933,0.34999996,7,0,9,384,4.915,10
992,1812300,0.5499998,6,0,13,381,8.44,13
993,2427945,0.47999984,0,7,13,380,7.2,11
994,4294763,0.67999965,3,1,12,384,10.1,16
995,7208467,0.56999975,4,0,11,385,8.605,15
996,18417275,0.66999966,4,0,10,386,9.94,15
997,1703832,0.44999987,1,4,15,380,6.51,11
998,3107965,0.36999995,7,0,8,385,5.43,10
999,3897653,0.9399994,0,3,7,390,15.16,19
1000,10431548,0.31,5,0,19,376,4.165,9
1001,9440471,0.5299998,7,0,9,384,8.045,14
1002,20013622,0.43999988,0,4,16,380,6.425,12
1003,572533,0.8399995,2,0,20,378,13.2,19
1004,107221,0.38999993,5,0,10,385,5.59,10
1005,19613364,0.90999943,0,6,17,377,14.61,20
1006,7591505,0.8599995,0,4,15,381,13.405,18
1007,14978013,0.5499998,4,0,24,372,8.335,13
1008,21122715,0.5499998,6,0,14,380,8.39,13
1009,8745801,0.6399997,4,0,13,383,9.755,15
1010,8431938,0.37999994,4,3,7,386,5.35,9
1011,20383515,0.5199998,3,0,15,382,7.845,12
1012,929847,0.49999982,5,0,17,378,7.55,13
1013,13218162,0.46999985,5,1,18,376,7.055,13
1014,17456267,0.5999997,0,5,14,381,9.11,13
1015,2135404,0.9599994,0,0,0,0,0.0,0
1016,18990537,0.57999974,0,0,0,0,0.0,0
1017,1616618,0.9599994,0,3,15,382,15.58,20
1018,6513685,0.6199997,0,3,10,387,9.205,14
1019,18554499,0.32999998,0,4,13,383,4.545,9
1020,19393772,0.56999975,3,0,20,377,8.675,14
1021,16992412,0.78999954,4,0,17,379,12.135,17
1022,20407232,0.56999975,6,0,6,388,8.55,14
1023,14323626,0.7099996,6,0,6,388,10.43,15
1024,20586395,0.87999946,6,0,11,383,13.92,19
1025,15807905,0.6099997,0,5,13,382,9.05,14
1026,19177359,0.8099995,5,0,22,373,12.465,18
1027,18082223,0.68999964,2,3,11,384,10.365,15
1028,20457258,0.7499996,0,0,0,0,0.0,0
1029,6015892,0.88999945,0,0,0,0,0.0,0
1030,7263561,0.6099997,4,0,24,372,9.06,14
1031,20575834,0.8499995,9,0,16,375,13.425,18
1032,16829709,0.67999965,0,9,12,379,10.26,16
1033,16490301,0.4199999,7,0,2,391,6.245,11
1034,16424823,0.36999995,6,0,9,385,5.27,10
1035,20765030,0.68999964,0,0,0,0,0.0,0
1036,8156279,0.8099995,0,0,0,0,0.0,0
1037,20795798,0.66999966,4,0,14,382,10.055,15
1038,20068466,0.55999976,0,5,15,380,8.45,14
1039,21014223,0.32999998,0,6,13,381,4.5,9
1040,21034485,0.36999995,5,2,11,382,5.18,10
1041,652502,0.9699994,0,0,0,0,0.0,0
1042,18992321,0.5099998,5,0,5,390,7.7,13
1043,1065903,0.6499997,0,4,19,377,9.74,16
1044,20054748,0.5299998,0,5,13,382,7.96,13
1045,20739483,0.57999974,5,0,12,383,8.68,14
1046,4760295,0.4099999,4,1,3,392,6.015,11
1047,3998151,0.99999934,5,0,18,377,16.095,20
1048,18486346,0.9399994,0,0,0,0,0.0,0
1049,16610642,0.5099998,0,6,21,373,7.79,13
1050,6320284,0.43999988,5,0,17,378,6.69,11
1051,4003411,0.38999993,0,5,17,378,5.62,11
1052,4357919,0.79999954,0,0,0,0,0.0,0
1053,20102574,0.6299997,7,0,16,377,9.35,15
1054,13935674,0.36999995,0,5,18,377,5.27,10
1055,18880980,0.89999944,0,6,16,378,14.47,20
1056,20936317,0.9199994,0,0,0,0,0.0,0
1057,13886936,0.9499994,0,3,15,382,15.315,20
1058,2668282,0.67999965,7,0,3,390,10.165,14
1059,7622265,0.9699994,0,0,0,0,0.0,0
1060,2322347,0.37999994,5,0,16,379,5.33,11
1061,4562657,0.8399995,0,3,22,375,13.135,18
1062,16095133,0.8299995,0,6,12,382,12.855,18
1063,20175887,0.76999956,6,0,3,391,11.565,17
1064,7487476,0.77999955,6,0,6,388,12.005,17
1065,19882632,0.77999955,0,6,10,384,11.96,17
1066,1218012,0.76999956,0,5,10,385,11.65,17
1067,21463101,0.9199994,0,9,10,381,14.705,20
1068,861418,0.4199999,4,0,9,387,6.12,11
1069,1867604,0.5999997,5,0,11,384,9.095,15
1070,17403152,0.5499998,0,5,19,376,8.215,13
1071,15452174,0.97999936,0,0,0,0,0.0,0
1072,20628007,0.36999995,6,0,9,385,5.37,10
1073,20683793,0.46999985,7,0,8,385,7.245,11
