iteration,timestamp,p,true_positives,false_negatives,false_positives,true_negatives,avg_degree,max_degree
544,607092,0.6499997,0,7,10,383,9.875,15
545,2149268,0.8399995,0,0,0,0,0.0,0
546,494846,0.39999992,5,0,7,388,5.79,11
547,2315918,0.36999995,4,0,11,385,5.375,11
548,495394,0.4199999,3,4,16,377,5.775,11
549,957060,0.5499998,0,5,12,383,8.245,14
550,2808819,0.66999966,0,5,8,387,10.185,16
551,2198227,0.8299995,5,0,15,380,12.69,19
552,1693481,0.57999974,0,6,12,382,8.805,14
553,2083675,0.65999967,5,0,20,375,9.95,16
554,1274021,0.43999988,0,6,13,381,6.385,11
555,2964868,0.87999946,0,5,11,384,13.675,19
556,2947171,0.9699994,0,0,0,0,0.0,0
557,2948268,0.8599995,0,5,15,380,13.08,18
558,1190868,0.99999934,0,0,0,0,0.0,0
559,721509,0.8399995,0,3,9,388,12.71,19
560,809078,0.31,7,0,24,369,4.26,11
561,1828307,0.8299995,0,5,16,379,12.59,19
562,2166882,0.87999946,0,0,0,0,0.0,0
563,2341915,0.4299999,3,3,13,381,6.04,12
564,1333606,0.55999976,5,0,13,382,8.4,16
565,1991510,0.46999985,9,0,10,381,6.92,13
566,2688966,0.4099999,0,6,7,387,5.92,11
567,1009143,0.6299997,2,3,16,379,9.475,14
568,2344641,0.43999988,5,0,9,386,6.265,11
569,2793779,0.6399997,4,0,15,381,9.665,14
570,1152963,0.8499995,8,0,14,378,12.825,19
571,844057,0.36999995,0,4,17,379,5.315,12
572,1976928,0.43999988,7,1,17,375,6.34,12
573,2616590,0.89999944,3,3,15,379,13.81,20
574,702243,0.8099995,4,4,6,386,12.14,18
575,471711,0.36999995,0,8,7,385,5.415,11
576,1858002,0.86999947,0,5,8,387,13.235,18
577,1032009,0.65999967,5,0,12,383,9.96,14
578,1828805,0.8199995,8,0,17,375,12.415,17
579,2416879,0.5999997,4,0,16,380,8.85,14
580,1522344,0.98999935,0,0,0,0,0.0,0
581,1921838,0.31,0,6,15,379,4.38,9
582,2325175,0.38999993,2,1,9,388,5.645,10
583,2630709,0.9399994,6,0,11,383,14.26,22
584,1189009,0.90999943,6,0,12,382,14.0,20
585,2551147,0.8299995,5,0,9,386,12.585,18
586,747945,0.9199994,6,0,13,381,14.13,20
587,493499,0.38999993,6,0,4,390,5.48,11
588,2423326,0.68999964,0,0,0,0,0.0,0
589,2102364,0.68999964,0,6,17,377,10.59,16
590,928044,0.5099998,0,4,9,387,7.34,12
591,986487,0.58999974,0,7,13,380,8.765,14
592,606306,0.6399997,6,0,6,388,9.695,16
593,2747739,0.6199997,0,0,0,0,0.0,0
594,2772133,0.5999997,4,0,19,377,8.845,13
595,2234828,0.97999936,0,0,0,0,0.0,0
596,1124868,0.79999954,0,7,14,379,12.045,18
597,2924605,0.8299995,5,0,20,375,12.73,18
598,2662210,0.34999996,0,8,8,384,4.905,10
599,2945626,0.9599994,0,0,0,0,0.0,0
